LONG_ID,ELDERLY,WORKING_AGE,YOUTH
42053 2003,1427,5179,1101
42053 2004,1427,5179,1101
42053 2005,1427,5179,1101
42053 2006,1427,5179,1101
42053 2007,1427,5179,1101
42053 2008,1427,5179,1101
42053 2009,1427,5179,1101
42055 2001,24796,85516,39603
42055 2002,24796,85516,39603
42055 2003,24796,85516,39603
42055 2004,24796,85516,39603
42055 2005,24796,85516,39603
42055 2006,24796,85516,39603
42055 2007,24796,85516,39603
42055 2008,24796,85516,39603
42055 2009,24796,85516,39603
42057 2001,2564,8554,3744
42057 2002,2564,8554,3744
42057 2003,2564,8554,3744
42057 2004,2564,8554,3744
42057 2005,2564,8554,3744
42057 2006,2564,8554,3744
42057 2007,2564,8554,3744
42057 2008,2564,8554,3744
42057 2009,2564,8554,3744
42059 2001,5916,23792,8904
42059 2002,5916,23792,8904
42059 2003,5916,23792,8904
42059 2004,5916,23792,8904
42059 2005,5916,23792,8904
42059 2006,5916,23792,8904
42059 2007,5916,23792,8904
42059 2008,5916,23792,8904
42059 2009,5916,23792,8904
42061 2001,7594,27799,10610
42061 2002,7594,27799,10610
42061 2003,7594,27799,10610
42061 2004,7594,27799,10610
42061 2005,7594,27799,10610
42061 2006,7594,27799,10610
42061 2007,7594,27799,10610
42061 2008,7594,27799,10610
42061 2009,7594,27799,10610
42063 2001,13958,52724,22183
42063 2002,13958,52724,22183
42063 2003,13958,52724,22183
42063 2004,13958,52724,22183
42063 2005,13958,52724,22183
42063 2006,13958,52724,22183
42063 2007,13958,52724,22183
42063 2008,13958,52724,22183
42063 2009,13958,52724,22183
42065 2001,8215,25926,11021
42065 2002,8215,25926,11021
42065 2003,8215,25926,11021
42065 2004,8215,25926,11021
42065 2005,8215,25926,11021
42065 2006,8215,25926,11021
42065 2007,8215,25926,11021
42065 2008,8215,25926,11021
42065 2009,8215,25926,11021
42067 2001,4141,14005,6479
42067 2002,4141,14005,6479
42067 2003,4141,14005,6479
42067 2004,4141,14005,6479
42067 2005,4141,14005,6479
42067 2006,4141,14005,6479
42067 2007,4141,14005,6479
42067 2008,4141,14005,6479
42067 2009,4141,14005,6479
42069 2001,37902,126125,50501
42069 2002,37902,126125,50501
42069 2003,37902,126125,50501
42069 2004,37902,126125,50501
42069 2005,37902,126125,50501
42069 2006,37902,126125,50501
42069 2007,37902,126125,50501
42069 2008,37902,126125,50501
42069 2009,37902,126125,50501
42071 2001,78135,297696,144491
42071 2002,78135,297696,144491
42071 2003,78135,297696,144491
42071 2004,78135,297696,144491
42071 2005,78135,297696,144491
42071 2006,78135,297696,144491
42071 2007,78135,297696,144491
42071 2008,78135,297696,144491
42071 2009,78135,297696,144491
42073 2001,17120,52146,21737
42073 2002,17120,52146,21737
42073 2003,17120,52146,21737
42073 2004,17120,52146,21737
42073 2005,17120,52146,21737
42073 2006,17120,52146,21737
42073 2007,17120,52146,21737
42073 2008,17120,52146,21737
42073 2009,17120,52146,21737
42075 2001,22743,76753,34147
42075 2002,22743,76753,34147
42075 2003,22743,76753,34147
42075 2004,22743,76753,34147
42075 2005,22743,76753,34147
42075 2006,22743,76753,34147
42075 2007,22743,76753,34147
42075 2008,22743,76753,34147
42075 2009,22743,76753,34147
42077 2001,51699,206243,92222
42077 2002,51699,206243,92222
42077 2003,51699,206243,92222
42077 2004,51699,206243,92222
42077 2005,51699,206243,92222
42077 2006,51699,206243,92222
42077 2007,51699,206243,92222
42077 2008,51699,206243,92222
42077 2009,51699,206243,92222
42079 2001,57591,189380,74017
42079 2002,57591,189380,74017
42079 2003,57591,189380,74017
42079 2004,57591,189380,74017
42079 2005,57591,189380,74017
42079 2006,57591,189380,74017
42079 2007,57591,189380,74017
42079 2008,57591,189380,74017
42079 2009,57591,189380,74017
42081 2001,19141,68905,28188
42081 2002,19141,68905,28188
42081 2003,19141,68905,28188
42081 2004,19141,68905,28188
42081 2005,19141,68905,28188
42081 2006,19141,68905,28188
42081 2007,19141,68905,28188
42081 2008,19141,68905,28188
42081 2009,19141,68905,28188
42083 2001,7336,25527,10480
42083 2002,7336,25527,10480
42083 2003,7336,25527,10480
42083 2004,7336,25527,10480
42083 2005,7336,25527,10480
42083 2006,7336,25527,10480
42083 2007,7336,25527,10480
42083 2008,7336,25527,10480
42083 2009,7336,25527,10480
42085 2001,21561,66297,28754
42085 2002,21561,66297,28754
42085 2003,21561,66297,28754
42085 2004,21561,66297,28754
42085 2005,21561,66297,28754
42085 2006,21561,66297,28754
42085 2007,21561,66297,28754
42085 2008,21561,66297,28754
42085 2009,21561,66297,28754
42087 2001,8633,26220,11786
42087 2002,8633,26220,11786
42087 2003,8633,26220,11786
42087 2004,8633,26220,11786
42087 2005,8633,26220,11786
42087 2006,8633,26220,11786
42087 2007,8633,26220,11786
42087 2008,8633,26220,11786
42087 2009,8633,26220,11786
42089 2001,21809,101704,46330
42089 2002,21809,101704,46330
42089 2003,21809,101704,46330
42089 2004,21809,101704,46330
42089 2005,21809,101704,46330
42089 2006,21809,101704,46330
42089 2007,21809,101704,46330
42089 2008,21809,101704,46330
42089 2009,21809,101704,46330
42091 2001,121048,477840,202019
42091 2002,121048,477840,202019
42091 2003,121048,477840,202019
42091 2004,121048,477840,202019
42091 2005,121048,477840,202019
42091 2006,121048,477840,202019
42091 2007,121048,477840,202019
42091 2008,121048,477840,202019
42091 2009,121048,477840,202019
42093 2001,3407,10638,4257
42093 2002,3407,10638,4257
42093 2003,3407,10638,4257
42093 2004,3407,10638,4257
42093 2005,3407,10638,4257
42093 2006,3407,10638,4257
42093 2007,3407,10638,4257
42093 2008,3407,10638,4257
42093 2009,3407,10638,4257
42095 2001,46743,176564,74607
42095 2002,46743,176564,74607
42095 2003,46743,176564,74607
42095 2004,46743,176564,74607
42095 2005,46743,176564,74607
42095 2006,46743,176564,74607
42095 2007,46743,176564,74607
42095 2008,46743,176564,74607
42095 2009,46743,176564,74607
42097 2001,17485,55484,21332
42097 2002,17485,55484,21332
42097 2003,17485,55484,21332
42097 2004,17485,55484,21332
42097 2005,17485,55484,21332
42097 2006,17485,55484,21332
42097 2007,17485,55484,21332
42097 2008,17485,55484,21332
42097 2009,17485,55484,21332
42099 2001,6328,27830,11770
42099 2002,6328,27830,11770
42099 2003,6328,27830,11770
42099 2004,6328,27830,11770
42099 2005,6328,27830,11770
42099 2006,6328,27830,11770
42099 2007,6328,27830,11770
42099 2008,6328,27830,11770
42099 2009,6328,27830,11770
42101 2001,185478,943190,399625
42101 2002,185478,943190,399625
42101 2003,185478,943190,399625
42101 2004,185478,943190,399625
42101 2005,185478,943190,399625
42101 2006,185478,943190,399625
42101 2007,185478,943190,399625
42101 2008,185478,943190,399625
42101 2009,185478,943190,399625
42103 2001,9412,33266,14689
42103 2002,9412,33266,14689
42103 2003,9412,33266,14689
42103 2004,9412,33266,14689
42103 2005,9412,33266,14689
42103 2006,9412,33266,14689
42103 2007,9412,33266,14689
42103 2008,9412,33266,14689
42103 2009,9412,33266,14689
42105 2001,3402,9755,4299
42105 2002,3402,9755,4299
42105 2003,3402,9755,4299
42105 2004,3402,9755,4299
42105 2005,3402,9755,4299
42105 2006,3402,9755,4299
42105 2007,3402,9755,4299
42105 2008,3402,9755,4299
42105 2009,3402,9755,4299
42107 2001,26826,88604,32855
42107 2002,26826,88604,32855
42107 2003,26826,88604,32855
42107 2004,26826,88604,32855
42107 2005,26826,88604,32855
42107 2006,26826,88604,32855
42107 2007,26826,88604,32855
42107 2008,26826,88604,32855
42107 2009,26826,88604,32855
42109 2001,6146,22968,10593
42109 2002,6146,22968,10593
42109 2003,6146,22968,10593
42109 2004,6146,22968,10593
42109 2005,6146,22968,10593
42109 2006,6146,22968,10593
42109 2007,6146,22968,10593
42109 2008,6146,22968,10593
42109 2009,6146,22968,10593
42111 2001,14477,46532,16754
42111 2002,14477,46532,16754
42111 2003,14477,46532,16754
42111 2004,14477,46532,16754
42111 2005,14477,46532,16754
42111 2006,14477,46532,16754
42111 2007,14477,46532,16754
42111 2008,14477,46532,16754
42111 2009,14477,46532,16754
42113 2001,1553,3633,1221
42113 2002,1553,3633,1221
42113 2003,1553,3633,1221
42113 2004,1553,3633,1221
42113 2005,1553,3633,1221
42113 2006,1553,3633,1221
42113 2007,1553,3633,1221
42113 2008,1553,3633,1221
42113 2009,1553,3633,1221
42115 2001,7875,25295,10173
42115 2002,7875,25295,10173
42115 2003,7875,25295,10173
42115 2004,7875,25295,10173
42115 2005,7875,25295,10173
42115 2006,7875,25295,10173
42115 2007,7875,25295,10173
42115 2008,7875,25295,10173
42115 2009,7875,25295,10173
42117 2001,7588,24169,10215
42117 2002,7588,24169,10215
42117 2003,7588,24169,10215
42117 2004,7588,24169,10215
42117 2005,7588,24169,10215
42117 2006,7588,24169,10215
42117 2007,7588,24169,10215
42117 2008,7588,24169,10215
42117 2009,7588,24169,10215
42119 2001,6684,27953,10363
42119 2002,6684,27953,10363
42119 2003,6684,27953,10363
42119 2004,6684,27953,10363
42119 2005,6684,27953,10363
42119 2006,6684,27953,10363
42119 2007,6684,27953,10363
42119 2008,6684,27953,10363
42119 2009,6684,27953,10363
42121 2001,9903,31965,13108
42121 2002,9903,31965,13108
42121 2003,9903,31965,13108
42121 2004,9903,31965,13108
42121 2005,9903,31965,13108
42121 2006,9903,31965,13108
42121 2007,9903,31965,13108
42121 2008,9903,31965,13108
42121 2009,9903,31965,13108
42123 2001,7860,24291,9620
42123 2002,7860,24291,9620
42123 2003,7860,24291,9620
42123 2004,7860,24291,9620
42123 2005,7860,24291,9620
42123 2006,7860,24291,9620
42123 2007,7860,24291,9620
42123 2008,7860,24291,9620
42123 2009,7860,24291,9620
42125 2001,36440,123014,48475
42125 2002,36440,123014,48475
42125 2003,36440,123014,48475
42125 2004,36440,123014,48475
42125 2005,36440,123014,48475
42125 2006,36440,123014,48475
42125 2007,36440,123014,48475
42125 2008,36440,123014,48475
42125 2009,36440,123014,48475
42127 2001,10092,31654,11102
42127 2002,10092,31654,11102
42127 2003,10092,31654,11102
42127 2004,10092,31654,11102
42127 2005,10092,31654,11102
42127 2006,10092,31654,11102
42127 2007,10092,31654,11102
42127 2008,10092,31654,11102
42127 2009,10092,31654,11102
42129 2001,68918,214857,81371
42129 2002,68918,214857,81371
42129 2003,68918,214857,81371
42129 2004,68918,214857,81371
42129 2005,68918,214857,81371
42129 2006,68918,214857,81371
42129 2007,68918,214857,81371
42129 2008,68918,214857,81371
42129 2009,68918,214857,81371
42131 2001,4547,16786,6908
42131 2002,4547,16786,6908
42131 2003,4547,16786,6908
42131 2004,4547,16786,6908
42131 2005,4547,16786,6908
42131 2006,4547,16786,6908
42131 2007,4547,16786,6908
42131 2008,4547,16786,6908
42131 2009,4547,16786,6908
42133 2001,61282,261157,112964
42133 2002,61282,261157,112964
42133 2003,61282,261157,112964
42133 2004,61282,261157,112964
42133 2005,61282,261157,112964
42133 2006,61282,261157,112964
42133 2007,61282,261157,112964
42133 2008,61282,261157,112964
42133 2009,61282,261157,112964
44001 2001,8331,29209,12277
44001 2002,8331,29209,12277
44001 2003,8331,29209,12277
44001 2004,8331,29209,12277
44001 2005,8331,29209,12277
44001 2006,8331,29209,12277
44001 2007,8331,29209,12277
44001 2008,8331,29209,12277
44001 2009,8331,29209,12277
44003 2001,26165,102178,37688
44003 2002,26165,102178,37688
44003 2003,26165,102178,37688
44003 2004,26165,102178,37688
44003 2005,26165,102178,37688
44003 2006,26165,102178,37688
44003 2007,26165,102178,37688
44003 2008,26165,102178,37688
44003 2009,26165,102178,37688
44005 2001,14150,50183,18842
44005 2002,14150,50183,18842
44005 2003,14150,50183,18842
44005 2004,14150,50183,18842
44005 2005,14150,50183,18842
44005 2006,14150,50183,18842
44005 2007,14150,50183,18842
44005 2008,14150,50183,18842
44005 2009,14150,50183,18842
44007 2001,84494,382492,160828
44007 2002,84494,382492,160828
44007 2003,84494,382492,160828
44007 2004,84494,382492,160828
44007 2005,84494,382492,160828
44007 2006,84494,382492,160828
44007 2007,84494,382492,160828
44007 2008,84494,382492,160828
44007 2009,84494,382492,160828
44009 2001,19273,76297,31531
44009 2002,19273,76297,31531
44009 2003,19273,76297,31531
44009 2004,19273,76297,31531
44009 2005,19273,76297,31531
44009 2006,19273,76297,31531
44009 2007,19273,76297,31531
44009 2008,19273,76297,31531
44009 2009,19273,76297,31531
45001 2001,4206,14530,6574
45001 2002,4206,14530,6574
45001 2003,4206,14530,6574
45001 2004,4206,14530,6574
45001 2005,4206,14530,6574
45001 2006,4206,14530,6574
45001 2007,4206,14530,6574
45001 2008,4206,14530,6574
45001 2009,4206,14530,6574
45003 2001,24776,94551,41204
45003 2002,24776,94551,41204
45003 2003,24776,94551,41204
45003 2004,24776,94551,41204
45003 2005,24776,94551,41204
45003 2006,24776,94551,41204
45003 2007,24776,94551,41204
45003 2008,24776,94551,41204
45003 2009,24776,94551,41204
45005 2001,1387,6407,2560
45005 2002,1387,6407,2560
45005 2003,1387,6407,2560
45005 2004,1387,6407,2560
45005 2005,1387,6407,2560
45005 2006,1387,6407,2560
45005 2007,1387,6407,2560
45005 2008,1387,6407,2560
45005 2009,1387,6407,2560
45007 2001,28471,109060,49578
45007 2002,28471,109060,49578
45007 2003,28471,109060,49578
45007 2004,28471,109060,49578
45007 2005,28471,109060,49578
45007 2006,28471,109060,49578
45007 2007,28471,109060,49578
45007 2008,28471,109060,49578
45007 2009,28471,109060,49578
45009 2001,2585,8973,4398
45009 2002,2585,8973,4398
45009 2003,2585,8973,4398
45009 2004,2585,8973,4398
45009 2005,2585,8973,4398
45009 2006,2585,8973,4398
45009 2007,2585,8973,4398
45009 2008,2585,8973,4398
45009 2009,2585,8973,4398
45011 2001,3212,13013,6412
45011 2002,3212,13013,6412
45011 2003,3212,13013,6412
45011 2004,3212,13013,6412
45011 2005,3212,13013,6412
45011 2006,3212,13013,6412
45011 2007,3212,13013,6412
45011 2008,3212,13013,6412
45011 2009,3212,13013,6412
45013 2001,33417,90306,39123
45013 2002,33417,90306,39123
45013 2003,33417,90306,39123
45013 2004,33417,90306,39123
45013 2005,33417,90306,39123
45013 2006,33417,90306,39123
45013 2007,33417,90306,39123
45013 2008,33417,90306,39123
45013 2009,33417,90306,39123
45015 2001,18129,110673,50618
45015 2002,18129,110673,50618
45015 2003,18129,110673,50618
45015 2004,18129,110673,50618
45015 2005,18129,110673,50618
45015 2006,18129,110673,50618
45015 2007,18129,110673,50618
45015 2008,18129,110673,50618
45015 2009,18129,110673,50618
45017 2001,2469,8972,3653
45017 2002,2469,8972,3653
45017 2003,2469,8972,3653
45017 2004,2469,8972,3653
45017 2005,2469,8972,3653
45017 2006,2469,8972,3653
45017 2007,2469,8972,3653
45017 2008,2469,8972,3653
45017 2009,2469,8972,3653
45019 2001,45103,222102,83758
45019 2002,45103,222102,83758
45019 2003,45103,222102,83758
45019 2004,45103,222102,83758
45019 2005,45103,222102,83758
45019 2006,45103,222102,83758
45019 2007,45103,222102,83758
45019 2008,45103,222102,83758
45019 2009,45103,222102,83758
45021 2001,7493,32724,15318
45021 2002,7493,32724,15318
45021 2003,7493,32724,15318
45021 2004,7493,32724,15318
45021 2005,7493,32724,15318
45021 2006,7493,32724,15318
45021 2007,7493,32724,15318
45021 2008,7493,32724,15318
45021 2009,7493,32724,15318
45023 2001,4872,19529,8752
45023 2002,4872,19529,8752
45023 2003,4872,19529,8752
45023 2004,4872,19529,8752
45023 2005,4872,19529,8752
45023 2006,4872,19529,8752
45023 2007,4872,19529,8752
45023 2008,4872,19529,8752
45023 2009,4872,19529,8752
45025 2001,6367,27531,12726
45025 2002,6367,27531,12726
45025 2003,6367,27531,12726
45025 2004,6367,27531,12726
45025 2005,6367,27531,12726
45025 2006,6367,27531,12726
45025 2007,6367,27531,12726
45025 2008,6367,27531,12726
45025 2009,6367,27531,12726
45027 2001,5930,20213,8807
45027 2002,5930,20213,8807
45027 2003,5930,20213,8807
45027 2004,5930,20213,8807
45027 2005,5930,20213,8807
45027 2006,5930,20213,8807
45027 2007,5930,20213,8807
45027 2008,5930,20213,8807
45027 2009,5930,20213,8807
45029 2001,6114,22337,10445
45029 2002,6114,22337,10445
45029 2003,6114,22337,10445
45029 2004,6114,22337,10445
45029 2005,6114,22337,10445
45029 2006,6114,22337,10445
45029 2007,6114,22337,10445
45029 2008,6114,22337,10445
45029 2009,6114,22337,10445
45031 2001,9854,40091,18576
45031 2002,9854,40091,18576
45031 2003,9854,40091,18576
45031 2004,9854,40091,18576
45031 2005,9854,40091,18576
45031 2006,9854,40091,18576
45031 2007,9854,40091,18576
45031 2008,9854,40091,18576
45031 2009,9854,40091,18576
45033 2001,4157,18424,9496
45033 2002,4157,18424,9496
45033 2003,4157,18424,9496
45033 2004,4157,18424,9496
45033 2005,4157,18424,9496
45033 2006,4157,18424,9496
45033 2007,4157,18424,9496
45033 2008,4157,18424,9496
45033 2009,4157,18424,9496
45035 2001,13992,82533,40532
45035 2002,13992,82533,40532
45035 2003,13992,82533,40532
45035 2004,13992,82533,40532
45035 2005,13992,82533,40532
45035 2006,13992,82533,40532
45035 2007,13992,82533,40532
45035 2008,13992,82533,40532
45035 2009,13992,82533,40532
45037 2001,3579,16969,6425
45037 2002,3579,16969,6425
45037 2003,3579,16969,6425
45037 2004,3579,16969,6425
45037 2005,3579,16969,6425
45037 2006,3579,16969,6425
45037 2007,3579,16969,6425
45037 2008,3579,16969,6425
45037 2009,3579,16969,6425
45039 2001,3576,14308,5957
45039 2002,3576,14308,5957
45039 2003,3576,14308,5957
45039 2004,3576,14308,5957
45039 2005,3576,14308,5957
45039 2006,3576,14308,5957
45039 2007,3576,14308,5957
45039 2008,3576,14308,5957
45039 2009,3576,14308,5957
45041 2001,18182,81656,37302
45041 2002,18182,81656,37302
45041 2003,18182,81656,37302
45041 2004,18182,81656,37302
45041 2005,18182,81656,37302
45041 2006,18182,81656,37302
45041 2007,18182,81656,37302
45041 2008,18182,81656,37302
45041 2009,18182,81656,37302
45043 2001,12080,33945,14322
45043 2002,12080,33945,14322
45043 2003,12080,33945,14322
45043 2004,12080,33945,14322
45043 2005,12080,33945,14322
45043 2006,12080,33945,14322
45043 2007,12080,33945,14322
45043 2008,12080,33945,14322
45043 2009,12080,33945,14322
45045 2001,58024,272608,122040
45045 2002,58024,272608,122040
45045 2003,58024,272608,122040
45045 2004,58024,272608,122040
45045 2005,58024,272608,122040
45045 2006,58024,272608,122040
45045 2007,58024,272608,122040
45045 2008,58024,272608,122040
45045 2009,58024,272608,122040
45047 2001,10604,40272,18912
45047 2002,10604,40272,18912
45047 2003,10604,40272,18912
45047 2004,10604,40272,18912
45047 2005,10604,40272,18912
45047 2006,10604,40272,18912
45047 2007,10604,40272,18912
45047 2008,10604,40272,18912
45047 2009,10604,40272,18912
45049 2001,2859,12598,5615
45049 2002,2859,12598,5615
45049 2003,2859,12598,5615
45049 2004,2859,12598,5615
45049 2005,2859,12598,5615
45049 2006,2859,12598,5615
45049 2007,2859,12598,5615
45049 2008,2859,12598,5615
45049 2009,2859,12598,5615
45051 2001,46583,162078,61596
45051 2002,46583,162078,61596
45051 2003,46583,162078,61596
45051 2004,46583,162078,61596
45051 2005,46583,162078,61596
45051 2006,46583,162078,61596
45051 2007,46583,162078,61596
45051 2008,46583,162078,61596
45051 2009,46583,162078,61596
45053 2001,2801,15277,6853
45053 2002,2801,15277,6853
45053 2003,2801,15277,6853
45053 2004,2801,15277,6853
45053 2005,2801,15277,6853
45053 2006,2801,15277,6853
45053 2007,2801,15277,6853
45053 2008,2801,15277,6853
45053 2009,2801,15277,6853
45055 2001,8842,36276,16588
45055 2002,8842,36276,16588
45055 2003,8842,36276,16588
45055 2004,8842,36276,16588
45055 2005,8842,36276,16588
45055 2006,8842,36276,16588
45055 2007,8842,36276,16588
45055 2008,8842,36276,16588
45055 2009,8842,36276,16588
